 Number,Item,Item Count,Location,Transaction Name,Date
TT22C03051064,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051064,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051088,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051088,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051108,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051108,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051114,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051114,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051187,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051187,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051290,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051290,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051295,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051295,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051303,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051303,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051318,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051318,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051367,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051367,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051423,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051423,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051425,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051425,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051455,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051455,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051468,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051468,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051471,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051471,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03051492,DE-E10-GRB,1,1375ONT-CA,Item Receipt #IR3085,3/23/2023
TT22C03051492,DE-E10-GRB,1,Stock-TX,Item Receipt #IR3267,5/11/2023
TT22C03050003,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050003,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050003,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050008,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050008,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050009,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1620,8/17/2022
TT22C03050009,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050024,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050024,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050024,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050028,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050039,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050039,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050039,DE-E10-WGY,1,Discrepancy-TX,Inventory Transfer #IT1688,5/25/2023
TT22C03050039,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2046,8/3/2023
TT22C03050049,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050049,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050049,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050055,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050055,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050055,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050055,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050058,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050058,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050062,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050062,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050065,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050065,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050065,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050067,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1960,10/17/2022
TT22C03050067,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1985,10/24/2022
TT22C03050067,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050069,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050069,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050069,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050069,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050070,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1764,9/21/2022
TT22C03050070,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1777,9/23/2022
TT22C03050070,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050073,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1960,10/17/2022
TT22C03050073,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1985,10/24/2022
TT22C03050073,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050080,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050080,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050090,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050090,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050090,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050090,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050091,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050091,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050091,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050092,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050092,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050092,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050095,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050095,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050095,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050095,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050099,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050099,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050099,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050099,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050101,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050101,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050102,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050102,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050102,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050102,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050108,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1764,9/21/2022
TT22C03050108,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1777,9/23/2022
TT22C03050108,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050115,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050115,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050115,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050116,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050116,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050116,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050119,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050120,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1764,9/21/2022
TT22C03050120,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1777,9/23/2022
TT22C03050120,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2150,8/15/2023
TT22C03050122,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050122,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050127,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050131,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1960,10/17/2022
TT22C03050131,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1985,10/24/2022
TT22C03050131,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050131,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050134,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050134,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050134,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050140,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050140,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050140,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050146,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050146,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050146,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050148,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050148,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050150,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050150,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050152,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050152,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050156,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1620,8/17/2022
TT22C03050156,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050164,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050164,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050165,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050165,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050165,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050165,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050172,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050172,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050173,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050173,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050178,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1764,9/21/2022
TT22C03050178,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1777,9/23/2022
TT22C03050178,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050179,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050179,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050179,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050179,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050181,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050181,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050185,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050185,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050185,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050189,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050189,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050189,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050193,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050193,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050193,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050194,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1764,9/21/2022
TT22C03050194,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1777,9/23/2022
TT22C03050197,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050197,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050197,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050197,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050200,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050200,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050201,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050201,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050202,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1620,8/17/2022
TT22C03050202,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050209,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050209,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050209,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050210,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050210,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050214,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050214,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050214,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050214,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050216,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050216,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050216,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050217,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1960,10/17/2022
TT22C03050217,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1985,10/24/2022
TT22C03050217,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050217,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050228,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050228,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050232,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050232,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050242,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050242,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050242,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050252,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050252,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050252,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050252,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050256,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050256,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050264,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050264,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050264,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050264,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050267,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050267,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050267,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050271,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050271,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050271,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050271,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050274,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050274,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050274,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050274,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050276,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050276,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050276,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050278,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050278,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050278,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050284,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050284,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050284,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050284,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050299,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050299,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050299,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050299,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050300,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050300,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050300,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050302,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050302,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050302,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050305,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050305,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050306,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050306,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050306,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050306,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050309,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050309,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050309,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050310,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050310,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050315,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050315,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050315,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050315,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050321,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1960,10/17/2022
TT22C03050321,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1985,10/24/2022
TT22C03050321,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050321,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050330,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050330,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050330,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050333,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050333,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050333,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050339,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050339,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050341,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
TT22C03050341,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050341,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050341,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050347,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050347,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050347,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050352,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050354,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050354,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22C03050356,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1464,7/6/2022
TT22C03050356,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1541,7/18/2022
TT22C03050356,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050360,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050360,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050362,DE-E10-WGY,1,1375ONT-CA,Item Receipt #IR1960,10/17/2022
TT22C03050362,DE-E10-WGY,1,Stock-TX,Item Receipt #IR1985,10/24/2022
TT22C03050362,DE-E10-WGY,1,Irving : Stock-TX,Inventory Transfer #IT1413,3/10/2023
TT22C03050362,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT1866,6/29/2023
TT22C03050366,DE-E10-WGY,1,Irving : Stock-TX,Item Receipt #IR1736,9/15/2022
TT22C03050366,DE-E10-WGY,1,Stock-TX,Inventory Transfer #IT2053,8/4/2023
TT22C03050367,DE-E10-WGY,1,Stock-CA,Item Receipt #IR1418,6/16/2022
